current CR,after user collateral,after SPCollateral collateral,after user leveraged,after SPLeveraged leveraged,,after minter collateral,after user SPCollateral balance,after user SPLeveraged balance
0.002000000000000000,0.000000000000000000,0.000000000000000000,399384.615384615384615400,399384.615384615384615400,0.000000000000000000,20.000000000000000000,0.000000000000000000,30.769230769230760000
0.004000000000000000,0.000000000000000000,0.000000000000000000,398769.230769230769230780,398769.230769230769230780,0.000000000000000000,20.000000000000000000,0.000000000000000000,61.538461538461520000
0.006000000000000000,0.000000000000000000,0.000000000000000000,398153.846153846153846160,398153.846153846153846160,0.000000000000000000,20.000000000000000000,0.000000000000000000,92.307692307692300000
0.008000000000000000,0.000000000000000000,0.000000000000000000,397538.461538461538461540,397538.461538461538461540,0.000000000000000000,20.000000000000000000,0.000000000000000000,123.076923076923060000
0.010000000000000000,0.000000000000000000,0.000000000000000000,396923.076923076923076940,396923.076923076923076940,0.000000000000000000,20.000000000000000000,0.000000000000000000,153.846153846153840000
0.012000000000000000,0.000000000000000000,0.000000000000000000,396307.692307692307692320,396307.692307692307692320,0.000000000000000000,20.000000000000000000,0.000000000000000000,184.615384615384600000
0.014000000000000000,0.000000000000000000,0.000000000000000000,395692.307692307692307700,395692.307692307692307700,0.000000000000000000,20.000000000000000000,0.000000000000000000,215.384615384615380000
0.016000000000000000,0.000000000000000000,0.000000000000000000,395076.923076923076923080,395076.923076923076923080,0.000000000000000000,20.000000000000000000,0.000000000000000000,246.153846153846140000
0.018000000000000000,0.000000000000000000,0.000000000000000000,394461.538461538461538480,394461.538461538461538480,0.000000000000000000,20.000000000000000000,0.000000000000000000,276.923076923076920000
0.020000000000000000,0.000000000000000000,0.000000000000000000,393846.153846153846153860,393846.153846153846153860,0.000000000000000000,20.000000000000000000,0.000000000000000000,307.692307692307680000
0.022000000000000000,0.000000000000000000,0.000000000000000000,393230.769230769230769240,393230.769230769230769240,0.000000000000000000,20.000000000000000000,0.000000000000000000,338.461538461538460000
0.024000000000000000,0.000000000000000000,0.000000000000000000,392615.384615384615384620,392615.384615384615384620,0.000000000000000000,20.000000000000000000,0.000000000000000000,369.230769230769220000
0.026000000000000000,0.000000000000000000,0.000000000000000000,392000.000000000000000000,392000.000000000000000000,0.000000000000000000,20.000000000000000000,0.000000000000000000,400.000000000000000000
0.028000000000000000,0.000000000000000000,0.000000000000000000,391384.615384615384615400,391384.615384615384615400,0.000000000000000000,20.000000000000000000,0.000000000000000000,430.769230769230760000
0.030000000000000000,0.000000000000000000,0.000000000000000000,390769.230769230769230780,390769.230769230769230780,0.000000000000000000,20.000000000000000000,0.000000000000000000,461.538461538461520000
0.032000000000000000,0.000000000000000000,0.000000000000000000,390153.846153846153846160,390153.846153846153846160,0.000000000000000000,20.000000000000000000,0.000000000000000000,492.307692307692300000
0.034000000000000000,0.000000000000000000,0.000000000000000000,389538.461538461538461540,389538.461538461538461540,0.000000000000000000,20.000000000000000000,0.000000000000000000,523.076923076923060000
0.036000000000000000,0.000000000000000000,0.000000000000000000,388923.076923076923076940,388923.076923076923076940,0.000000000000000000,20.000000000000000000,0.000000000000000000,553.846153846153840000
0.038000000000000000,0.000000000000000000,0.000000000000000000,388307.692307692307692320,388307.692307692307692320,0.000000000000000000,20.000000000000000000,0.000000000000000000,584.615384615384600000
0.040000000000000000,0.000000000000000000,0.000000000000000000,387692.307692307692307700,387692.307692307692307700,0.000000000000000000,20.000000000000000000,0.000000000000000000,615.384615384615380000
0.042000000000000000,0.000000000000000000,0.000000000000000000,387076.923076923076923080,387076.923076923076923080,0.000000000000000000,20.000000000000000000,0.000000000000000000,646.153846153846140000
0.044000000000000000,0.000000000000000000,0.000000000000000000,386461.538461538461538480,386461.538461538461538480,0.000000000000000000,20.000000000000000000,0.000000000000000000,676.923076923076920000
0.046000000000000000,0.000000000000000000,0.000000000000000000,385846.153846153846153860,385846.153846153846153860,0.000000000000000000,20.000000000000000000,0.000000000000000000,707.692307692307680000
0.048000000000000000,0.000000000000000000,0.000000000000000000,385230.769230769230769240,385230.769230769230769240,0.000000000000000000,20.000000000000000000,0.000000000000000000,738.461538461538460000
0.050000000000000000,0.000000000000000000,0.000000000000000000,384615.384615384615384620,384615.384615384615384620,0.000000000000000000,20.000000000000000000,0.000000000000000000,769.230769230769220000
0.052000000000000000,0.000000000000000000,0.000000000000000000,384000.000000000000000000,384000.000000000000000000,0.000000000000000000,20.000000000000000000,0.000000000000000000,800.000000000000000000
0.054000000000000000,0.000000000000000000,0.000000000000000000,383384.615384615384615400,383384.615384615384615400,0.000000000000000000,20.000000000000000000,0.000000000000000000,830.769230769230760000
