Time,claimable,claim,distributable,undistributed,rate,queued
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.041666666666666666,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.083333333333333333,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.125000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.166666666666666666,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.208333333333333333,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.250000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.291666666666666666,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.333333333333333333,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.375000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.416666666666666666,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.458333333333333333,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.500000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.541666666666666666,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.583333333333333333,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.625000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.666666666666666666,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.708333333333333333,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.750000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.791666666666666666,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.833333333333333333,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.875000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.916666666666666666,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
0.958333333333333333,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000
1.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.999999999999907200,0.000001653439153439,0.000000092800000000
1.041666666666666666,0.000000000000000000,0.005952380952380400,0.005952380952380400,0.994047619047526800,0.000001653439153439,0.000000092800000000
1.083333333333333333,0.000000000000000000,0.011904761904760800,0.011904761904760800,0.988095238095146400,0.000001653439153439,0.000000092800000000
1.125000000000000000,0.000000000000000000,0.017857142857141200,0.017857142857141200,0.982142857142766000,0.000001653439153439,0.000000092800000000
1.166666666666666666,0.000000000000000000,0.023809523809521600,0.023809523809521600,0.976190476190385600,0.000001653439153439,0.000000092800000000
1.208333333333333333,0.000000000000000000,0.029761904761902000,0.029761904761902000,0.970238095238005200,0.000001653439153439,0.000000092800000000
1.250000000000000000,0.000000000000000000,0.035714285714282400,0.035714285714282400,0.964285714285624800,0.000001653439153439,0.000000092800000000
1.291666666666666666,0.000000000000000000,0.041666666666662800,0.041666666666662800,0.958333333333244400,0.000001653439153439,0.000000092800000000
1.333333333333333333,0.000000000000000000,0.047619047619043200,0.047619047619043200,0.952380952380864000,0.000001653439153439,0.000000092800000000
1.375000000000000000,0.000000000000000000,0.053571428571423600,0.053571428571423600,0.946428571428483600,0.000001653439153439,0.000000092800000000
1.416666666666666666,0.000000000000000000,0.059523809523804000,0.059523809523804000,0.940476190476103200,0.000001653439153439,0.000000092800000000
1.458333333333333333,0.000000000000000000,0.065476190476184400,0.065476190476184400,0.934523809523722800,0.000001653439153439,0.000000092800000000
1.500000000000000000,0.000000000000000000,0.071428571428564800,0.071428571428564800,0.928571428571342400,0.000001653439153439,0.000000092800000000
1.541666666666666666,0.000000000000000000,0.077380952380945200,0.077380952380945200,0.922619047618962000,0.000001653439153439,0.000000092800000000
1.583333333333333333,0.000000000000000000,0.083333333333325600,0.083333333333325600,0.916666666666581600,0.000001653439153439,0.000000092800000000
1.625000000000000000,0.000000000000000000,0.089285714285706000,0.089285714285706000,0.910714285714201200,0.000001653439153439,0.000000092800000000
1.666666666666666666,0.000000000000000000,0.095238095238086400,0.095238095238086400,0.904761904761820800,0.000001653439153439,0.000000092800000000
1.708333333333333333,0.000000000000000000,0.101190476190466800,0.101190476190466800,0.898809523809440400,0.000001653439153439,0.000000092800000000
1.750000000000000000,0.000000000000000000,0.107142857142847200,0.107142857142847200,0.892857142857060000,0.000001653439153439,0.000000092800000000
1.791666666666666666,0.000000000000000000,0.113095238095227600,0.113095238095227600,0.886904761904679600,0.000001653439153439,0.000000092800000000
1.833333333333333333,0.000000000000000000,0.119047619047608000,0.119047619047608000,0.880952380952299200,0.000001653439153439,0.000000092800000000
1.875000000000000000,0.000000000000000000,0.124999999999988400,0.124999999999988400,0.874999999999918800,0.000001653439153439,0.000000092800000000
1.916666666666666666,0.000000000000000000,0.130952380952368800,0.130952380952368800,0.869047619047538400,0.000001653439153439,0.000000092800000000
