Collateral,Price,Pegged,PeggedTokenPrice,Leveraged,LeveragedTokenPrice,Invariant,CollateralRatio,LeveragedRatio,CommandStatus
20.000000000000000000,2000.000000000000000000,20000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,2.000000000000000000,2.000000000000000000,0.000000000000000000
20.100000000000000000,2000.000000000000000000,20200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.990099009900990099,2.010000000000000000,0.000000000000000000
20.200000000000000000,2000.000000000000000000,20400.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.980392156862745098,2.020000000000000000,0.000000000000000000
20.300000000000000000,2000.000000000000000000,20600.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.970873786407766990,2.030000000000000000,0.000000000000000000
20.400000000000000000,2000.000000000000000000,20800.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.961538461538461538,2.040000000000000000,0.000000000000000000
20.500000000000000000,2000.000000000000000000,21000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.952380952380952380,2.050000000000000000,0.000000000000000000
20.600000000000000000,2000.000000000000000000,21200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.943396226415094339,2.060000000000000000,0.000000000000000000
20.700000000000000000,2000.000000000000000000,21400.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.934579439252336448,2.070000000000000000,0.000000000000000000
20.800000000000000000,2000.000000000000000000,21600.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.925925925925925925,2.080000000000000000,0.000000000000000000
20.900000000000000000,2000.000000000000000000,21800.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.917431192660550458,2.090000000000000000,0.000000000000000000
21.000000000000000000,2000.000000000000000000,22000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.909090909090909090,2.100000000000000000,0.000000000000000000
21.100000000000000000,2000.000000000000000000,22200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.900900900900900900,2.110000000000000000,0.000000000000000000
21.200000000000000000,2000.000000000000000000,22400.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.892857142857142857,2.120000000000000000,0.000000000000000000
21.300000000000000000,2000.000000000000000000,22600.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.884955752212389380,2.130000000000000000,0.000000000000000000
21.400000000000000000,2000.000000000000000000,22800.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.877192982456140350,2.140000000000000000,0.000000000000000000
21.500000000000000000,2000.000000000000000000,23000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.869565217391304347,2.150000000000000000,0.000000000000000000
21.600000000000000000,2000.000000000000000000,23200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.862068965517241379,2.160000000000000000,0.000000000000000000
21.700000000000000000,2000.000000000000000000,23400.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.854700854700854700,2.170000000000000000,0.000000000000000000
21.800000000000000000,2000.000000000000000000,23600.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.847457627118644067,2.180000000000000000,0.000000000000000000
21.900000000000000000,2000.000000000000000000,23800.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.840336134453781512,2.190000000000000000,0.000000000000000000
22.000000000000000000,2000.000000000000000000,24000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.833333333333333333,2.200000000000000000,0.000000000000000000
22.100000000000000000,2000.000000000000000000,24200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.826446280991735537,2.210000000000000000,0.000000000000000000
22.200000000000000000,2000.000000000000000000,24400.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.819672131147540983,2.220000000000000000,0.000000000000000000
22.300000000000000000,2000.000000000000000000,24600.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.813008130081300813,2.230000000000000000,0.000000000000000000
22.400000000000000000,2000.000000000000000000,24800.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.806451612903225806,2.240000000000000000,0.000000000000000000
22.500000000000000000,2000.000000000000000000,25000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.800000000000000000,2.250000000000000000,0.000000000000000000
22.600000000000000000,2000.000000000000000000,25200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.793650793650793650,2.260000000000000000,0.000000000000000000
22.700000000000000000,2000.000000000000000000,25400.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.787401574803149606,2.270000000000000000,0.000000000000000000
22.800000000000000000,2000.000000000000000000,25600.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.781250000000000000,2.280000000000000000,0.000000000000000000
22.900000000000000000,2000.000000000000000000,25800.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.775193798449612403,2.290000000000000000,0.000000000000000000
23.000000000000000000,2000.000000000000000000,26000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.769230769230769230,2.300000000000000000,0.000000000000000000
23.100000000000000000,2000.000000000000000000,26200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.763358778625954198,2.310000000000000000,0.000000000000000000
23.200000000000000000,2000.000000000000000000,26400.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.757575757575757575,2.320000000000000000,0.000000000000000000
23.300000000000000000,2000.000000000000000000,26600.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.751879699248120300,2.330000000000000000,0.000000000000000000
23.400000000000000000,2000.000000000000000000,26800.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.746268656716417910,2.340000000000000000,0.000000000000000000
23.500000000000000000,2000.000000000000000000,27000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.740740740740740740,2.350000000000000000,0.000000000000000000
23.600000000000000000,2000.000000000000000000,27200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.735294117647058823,2.360000000000000000,0.000000000000000000
23.700000000000000000,2000.000000000000000000,27400.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.729927007299270072,2.370000000000000000,0.000000000000000000
23.800000000000000000,2000.000000000000000000,27600.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.724637681159420289,2.380000000000000000,0.000000000000000000
23.900000000000000000,2000.000000000000000000,27800.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.719424460431654676,2.390000000000000000,0.000000000000000000
24.000000000000000000,2000.000000000000000000,28000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.714285714285714285,2.400000000000000000,0.000000000000000000
24.100000000000000000,2000.000000000000000000,28200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.709219858156028368,2.410000000000000000,0.000000000000000000
24.200000000000000000,2000.000000000000000000,28400.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.704225352112676056,2.420000000000000000,0.000000000000000000
24.300000000000000000,2000.000000000000000000,28600.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.699300699300699300,2.430000000000000000,0.000000000000000000
24.400000000000000000,2000.000000000000000000,28800.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.694444444444444444,2.440000000000000000,0.000000000000000000
24.500000000000000000,2000.000000000000000000,29000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.689655172413793103,2.450000000000000000,0.000000000000000000
24.600000000000000000,2000.000000000000000000,29200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.684931506849315068,2.460000000000000000,0.000000000000000000
24.700000000000000000,2000.000000000000000000,29400.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.680272108843537414,2.470000000000000000,0.000000000000000000
24.800000000000000000,2000.000000000000000000,29600.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.675675675675675675,2.480000000000000000,0.000000000000000000
24.900000000000000000,2000.000000000000000000,29800.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.671140939597315436,2.490000000000000000,0.000000000000000000
25.000000000000000000,2000.000000000000000000,30000.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.666666666666666666,2.500000000000000000,0.000000000000000000
25.100000000000000000,2000.000000000000000000,30200.000000000000000000,1.000000000000000000,20000.000000000000000000,1.000000000000000000,0.000000000000000000,1.662251655629139072,2.510000000000000000,0.000000000000000000
