Price, Collateral Ratio, Mint Pegged Fees, Redeem Pegged Fees, Mint Leveraged Fees, Redeem Leveraged Fees
1800.000000000000000000,0.900000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1810.000000000000000000,0.905000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1820.000000000000000000,0.910000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1830.000000000000000000,0.915000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1840.000000000000000000,0.920000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1850.000000000000000000,0.925000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1860.000000000000000000,0.930000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1870.000000000000000000,0.935000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1880.000000000000000000,0.940000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1890.000000000000000000,0.945000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1900.000000000000000000,0.950000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1910.000000000000000000,0.955000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1920.000000000000000000,0.960000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1930.000000000000000000,0.965000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1940.000000000000000000,0.970000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1950.000000000000000000,0.975000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1960.000000000000000000,0.980000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1970.000000000000000000,0.985000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1980.000000000000000000,0.990000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
1990.000000000000000000,0.995000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2000.000000000000000000,1.000000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2010.000000000000000000,1.005000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2020.000000000000000000,1.010000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2030.000000000000000000,1.015000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2040.000000000000000000,1.020000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2050.000000000000000000,1.025000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2060.000000000000000000,1.030000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2070.000000000000000000,1.035000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2080.000000000000000000,1.040000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2090.000000000000000000,1.045000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2100.000000000000000000,1.050000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2110.000000000000000000,1.055000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2120.000000000000000000,1.060000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2130.000000000000000000,1.065000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2140.000000000000000000,1.070000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2150.000000000000000000,1.075000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2160.000000000000000000,1.080000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2170.000000000000000000,1.085000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2180.000000000000000000,1.090000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2190.000000000000000000,1.095000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2200.000000000000000000,1.100000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2210.000000000000000000,1.105000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2220.000000000000000000,1.110000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2230.000000000000000000,1.115000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2240.000000000000000000,1.120000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2250.000000000000000000,1.125000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2260.000000000000000000,1.130000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2270.000000000000000000,1.135000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
2280.000000000000000000,1.140000000000000000,1.000000000000000000,0.000000000000000000,0.000000000000000000,1.000000000000000000
