Collateral Ratio,Leveraged Ratio,Pegged NAV,Leveraged NAV,Collateral NAV
0.058200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.058200000000000000,0.000000000000000000,58.200000000000000000
0.060200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.060200000000000000,0.000000000000000000,60.200000000000000000
0.062200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.062200000000000000,0.000000000000000000,62.200000000000000000
0.064200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.064200000000000000,0.000000000000000000,64.200000000000000000
0.066200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.066200000000000000,0.000000000000000000,66.200000000000000000
0.068200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.068200000000000000,0.000000000000000000,68.200000000000000000
0.070200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.070200000000000000,0.000000000000000000,70.200000000000000000
0.072200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.072200000000000000,0.000000000000000000,72.200000000000000000
0.074200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.074200000000000000,0.000000000000000000,74.200000000000000000
0.076200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.076200000000000000,0.000000000000000000,76.200000000000000000
0.078200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.078200000000000000,0.000000000000000000,78.200000000000000000
0.080200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.080200000000000000,0.000000000000000000,80.200000000000000000
0.082200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.082200000000000000,0.000000000000000000,82.200000000000000000
0.084200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.084200000000000000,0.000000000000000000,84.200000000000000000
0.086200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.086200000000000000,0.000000000000000000,86.200000000000000000
0.088200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.088200000000000000,0.000000000000000000,88.200000000000000000
0.090200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.090200000000000000,0.000000000000000000,90.200000000000000000
0.092200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.092200000000000000,0.000000000000000000,92.200000000000000000
0.094200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.094200000000000000,0.000000000000000000,94.200000000000000000
0.096200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.096200000000000000,0.000000000000000000,96.200000000000000000
0.098200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.098200000000000000,0.000000000000000000,98.200000000000000000
0.100200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.100200000000000000,0.000000000000000000,100.200000000000000000
0.102200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.102200000000000000,0.000000000000000000,102.200000000000000000
0.104200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.104200000000000000,0.000000000000000000,104.200000000000000000
0.106200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.106200000000000000,0.000000000000000000,106.200000000000000000
0.108200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.108200000000000000,0.000000000000000000,108.200000000000000000
0.110200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.110200000000000000,0.000000000000000000,110.200000000000000000
0.112200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.112200000000000000,0.000000000000000000,112.200000000000000000
0.114200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.114200000000000000,0.000000000000000000,114.200000000000000000
0.116200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.116200000000000000,0.000000000000000000,116.200000000000000000
0.118200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.118200000000000000,0.000000000000000000,118.200000000000000000
0.120200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.120200000000000000,0.000000000000000000,120.200000000000000000
0.122200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.122200000000000000,0.000000000000000000,122.200000000000000000
0.124200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.124200000000000000,0.000000000000000000,124.200000000000000000
0.126200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.126200000000000000,0.000000000000000000,126.200000000000000000
0.128200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.128200000000000000,0.000000000000000000,128.200000000000000000
0.130200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.130200000000000000,0.000000000000000000,130.200000000000000000
0.132200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.132200000000000000,0.000000000000000000,132.200000000000000000
0.134200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.134200000000000000,0.000000000000000000,134.200000000000000000
0.136200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.136200000000000000,0.000000000000000000,136.200000000000000000
0.138200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.138200000000000000,0.000000000000000000,138.200000000000000000
0.140200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.140200000000000000,0.000000000000000000,140.200000000000000000
0.142200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.142200000000000000,0.000000000000000000,142.200000000000000000
0.144200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.144200000000000000,0.000000000000000000,144.200000000000000000
0.146200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.146200000000000000,0.000000000000000000,146.200000000000000000
0.148200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.148200000000000000,0.000000000000000000,148.200000000000000000
0.150200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.150200000000000000,0.000000000000000000,150.200000000000000000
0.152200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.152200000000000000,0.000000000000000000,152.200000000000000000
0.154200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.154200000000000000,0.000000000000000000,154.200000000000000000
0.156200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.156200000000000000,0.000000000000000000,156.200000000000000000
0.158200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.158200000000000000,0.000000000000000000,158.200000000000000000
0.160200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.160200000000000000,0.000000000000000000,160.200000000000000000
0.162200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.162200000000000000,0.000000000000000000,162.200000000000000000
0.164200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.164200000000000000,0.000000000000000000,164.200000000000000000
0.166200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.166200000000000000,0.000000000000000000,166.200000000000000000
0.168200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.168200000000000000,0.000000000000000000,168.200000000000000000
0.170200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.170200000000000000,0.000000000000000000,170.200000000000000000
0.172200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.172200000000000000,0.000000000000000000,172.200000000000000000
0.174200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.174200000000000000,0.000000000000000000,174.200000000000000000
0.176200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.176200000000000000,0.000000000000000000,176.200000000000000000
0.178200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.178200000000000000,0.000000000000000000,178.200000000000000000
0.180200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.180200000000000000,0.000000000000000000,180.200000000000000000
0.182200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.182200000000000000,0.000000000000000000,182.200000000000000000
0.184200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.184200000000000000,0.000000000000000000,184.200000000000000000
0.186200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.186200000000000000,0.000000000000000000,186.200000000000000000
0.188200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.188200000000000000,0.000000000000000000,188.200000000000000000
0.190200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.190200000000000000,0.000000000000000000,190.200000000000000000
0.192200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.192200000000000000,0.000000000000000000,192.200000000000000000
0.194200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.194200000000000000,0.000000000000000000,194.200000000000000000
0.196200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.196200000000000000,0.000000000000000000,196.200000000000000000
0.198200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.198200000000000000,0.000000000000000000,198.200000000000000000
0.200200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.200200000000000000,0.000000000000000000,200.200000000000000000
0.202200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.202200000000000000,0.000000000000000000,202.200000000000000000
0.204200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.204200000000000000,0.000000000000000000,204.200000000000000000
0.206200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.206200000000000000,0.000000000000000000,206.200000000000000000
0.208200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.208200000000000000,0.000000000000000000,208.200000000000000000
0.210200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.210200000000000000,0.000000000000000000,210.200000000000000000
0.212200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.212200000000000000,0.000000000000000000,212.200000000000000000
0.214200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.214200000000000000,0.000000000000000000,214.200000000000000000
0.216200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.216200000000000000,0.000000000000000000,216.200000000000000000
0.218200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.218200000000000000,0.000000000000000000,218.200000000000000000
0.220200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.220200000000000000,0.000000000000000000,220.200000000000000000
0.222200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.222200000000000000,0.000000000000000000,222.200000000000000000
0.224200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.224200000000000000,0.000000000000000000,224.200000000000000000
0.226200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.226200000000000000,0.000000000000000000,226.200000000000000000
0.228200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.228200000000000000,0.000000000000000000,228.200000000000000000
0.230200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.230200000000000000,0.000000000000000000,230.200000000000000000
0.232200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.232200000000000000,0.000000000000000000,232.200000000000000000
0.234200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.234200000000000000,0.000000000000000000,234.200000000000000000
0.236200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.236200000000000000,0.000000000000000000,236.200000000000000000
0.238200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.238200000000000000,0.000000000000000000,238.200000000000000000
0.240200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.240200000000000000,0.000000000000000000,240.200000000000000000
0.242200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.242200000000000000,0.000000000000000000,242.200000000000000000
0.244200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.244200000000000000,0.000000000000000000,244.200000000000000000
0.246200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.246200000000000000,0.000000000000000000,246.200000000000000000
0.248200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.248200000000000000,0.000000000000000000,248.200000000000000000
0.250200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.250200000000000000,0.000000000000000000,250.200000000000000000
0.252200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.252200000000000000,0.000000000000000000,252.200000000000000000
0.254200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.254200000000000000,0.000000000000000000,254.200000000000000000
0.256200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.256200000000000000,0.000000000000000000,256.200000000000000000
0.258200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.258200000000000000,0.000000000000000000,258.200000000000000000
0.260200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.260200000000000000,0.000000000000000000,260.200000000000000000
0.262200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.262200000000000000,0.000000000000000000,262.200000000000000000
0.264200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.264200000000000000,0.000000000000000000,264.200000000000000000
0.266200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.266200000000000000,0.000000000000000000,266.200000000000000000
0.268200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.268200000000000000,0.000000000000000000,268.200000000000000000
0.270200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.270200000000000000,0.000000000000000000,270.200000000000000000
0.272200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.272200000000000000,0.000000000000000000,272.200000000000000000
0.274200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.274200000000000000,0.000000000000000000,274.200000000000000000
0.276200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.276200000000000000,0.000000000000000000,276.200000000000000000
0.278200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.278200000000000000,0.000000000000000000,278.200000000000000000
0.280200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.280200000000000000,0.000000000000000000,280.200000000000000000
0.282200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.282200000000000000,0.000000000000000000,282.200000000000000000
0.284200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.284200000000000000,0.000000000000000000,284.200000000000000000
0.286200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.286200000000000000,0.000000000000000000,286.200000000000000000
0.288200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.288200000000000000,0.000000000000000000,288.200000000000000000
0.290200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.290200000000000000,0.000000000000000000,290.200000000000000000
0.292200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.292200000000000000,0.000000000000000000,292.200000000000000000
0.294200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.294200000000000000,0.000000000000000000,294.200000000000000000
0.296200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.296200000000000000,0.000000000000000000,296.200000000000000000
0.298200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.298200000000000000,0.000000000000000000,298.200000000000000000
0.300200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.300200000000000000,0.000000000000000000,300.200000000000000000
0.302200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.302200000000000000,0.000000000000000000,302.200000000000000000
0.304200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.304200000000000000,0.000000000000000000,304.200000000000000000
0.306200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.306200000000000000,0.000000000000000000,306.200000000000000000
0.308200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.308200000000000000,0.000000000000000000,308.200000000000000000
0.310200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.310200000000000000,0.000000000000000000,310.200000000000000000
0.312200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.312200000000000000,0.000000000000000000,312.200000000000000000
0.314200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.314200000000000000,0.000000000000000000,314.200000000000000000
0.316200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.316200000000000000,0.000000000000000000,316.200000000000000000
0.318200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.318200000000000000,0.000000000000000000,318.200000000000000000
0.320200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.320200000000000000,0.000000000000000000,320.200000000000000000
0.322200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.322200000000000000,0.000000000000000000,322.200000000000000000
0.324200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.324200000000000000,0.000000000000000000,324.200000000000000000
0.326200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.326200000000000000,0.000000000000000000,326.200000000000000000
0.328200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.328200000000000000,0.000000000000000000,328.200000000000000000
0.330200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.330200000000000000,0.000000000000000000,330.200000000000000000
0.332200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.332200000000000000,0.000000000000000000,332.200000000000000000
0.334200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.334200000000000000,0.000000000000000000,334.200000000000000000
0.336200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.336200000000000000,0.000000000000000000,336.200000000000000000
0.338200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.338200000000000000,0.000000000000000000,338.200000000000000000
0.340200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.340200000000000000,0.000000000000000000,340.200000000000000000
0.342200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.342200000000000000,0.000000000000000000,342.200000000000000000
0.344200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.344200000000000000,0.000000000000000000,344.200000000000000000
0.346200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.346200000000000000,0.000000000000000000,346.200000000000000000
0.348200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.348200000000000000,0.000000000000000000,348.200000000000000000
0.350200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.350200000000000000,0.000000000000000000,350.200000000000000000
0.352200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.352200000000000000,0.000000000000000000,352.200000000000000000
0.354200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.354200000000000000,0.000000000000000000,354.200000000000000000
0.356200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.356200000000000000,0.000000000000000000,356.200000000000000000
0.358200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.358200000000000000,0.000000000000000000,358.200000000000000000
0.360200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.360200000000000000,0.000000000000000000,360.200000000000000000
0.362200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.362200000000000000,0.000000000000000000,362.200000000000000000
0.364200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.364200000000000000,0.000000000000000000,364.200000000000000000
0.366200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.366200000000000000,0.000000000000000000,366.200000000000000000
0.368200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.368200000000000000,0.000000000000000000,368.200000000000000000
0.370200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.370200000000000000,0.000000000000000000,370.200000000000000000
0.372200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.372200000000000000,0.000000000000000000,372.200000000000000000
0.374200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.374200000000000000,0.000000000000000000,374.200000000000000000
0.376200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.376200000000000000,0.000000000000000000,376.200000000000000000
0.378200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.378200000000000000,0.000000000000000000,378.200000000000000000
0.380200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.380200000000000000,0.000000000000000000,380.200000000000000000
0.382200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.382200000000000000,0.000000000000000000,382.200000000000000000
0.384200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.384200000000000000,0.000000000000000000,384.200000000000000000
0.386200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.386200000000000000,0.000000000000000000,386.200000000000000000
0.388200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.388200000000000000,0.000000000000000000,388.200000000000000000
0.390200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.390200000000000000,0.000000000000000000,390.200000000000000000
0.392200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.392200000000000000,0.000000000000000000,392.200000000000000000
0.394200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.394200000000000000,0.000000000000000000,394.200000000000000000
0.396200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.396200000000000000,0.000000000000000000,396.200000000000000000
0.398200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.398200000000000000,0.000000000000000000,398.200000000000000000
0.400200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.400200000000000000,0.000000000000000000,400.200000000000000000
0.402200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.402200000000000000,0.000000000000000000,402.200000000000000000
0.404200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.404200000000000000,0.000000000000000000,404.200000000000000000
0.406200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.406200000000000000,0.000000000000000000,406.200000000000000000
0.408200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.408200000000000000,0.000000000000000000,408.200000000000000000
0.410200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.410200000000000000,0.000000000000000000,410.200000000000000000
0.412200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.412200000000000000,0.000000000000000000,412.200000000000000000
0.414200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.414200000000000000,0.000000000000000000,414.200000000000000000
0.416200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.416200000000000000,0.000000000000000000,416.200000000000000000
0.418200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.418200000000000000,0.000000000000000000,418.200000000000000000
0.420200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.420200000000000000,0.000000000000000000,420.200000000000000000
0.422200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.422200000000000000,0.000000000000000000,422.200000000000000000
0.424200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.424200000000000000,0.000000000000000000,424.200000000000000000
0.426200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.426200000000000000,0.000000000000000000,426.200000000000000000
0.428200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.428200000000000000,0.000000000000000000,428.200000000000000000
0.430200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.430200000000000000,0.000000000000000000,430.200000000000000000
0.432200000000000000,115792089237316195423570985008687907853269984665640564039457.584007913129639935,0.432200000000000000,0.000000000000000000,432.200000000000000000
