Collateral Ratio,Leverage Ratio,Pegged NAV,Leveraged NAV,Collateral NAV
0.800000000000000000,20.000000000000000000,0.800000000000000000,0.000000000000000000,800.000000000000000000
0.805000000000000000,20.000000000000000000,0.805000000000000000,0.000000000000000000,805.000000000000000000
0.810000000000000000,20.000000000000000000,0.810000000000000000,0.000000000000000000,810.000000000000000000
0.815000000000000000,20.000000000000000000,0.815000000000000000,0.000000000000000000,815.000000000000000000
0.820000000000000000,20.000000000000000000,0.820000000000000000,0.000000000000000000,820.000000000000000000
0.825000000000000000,20.000000000000000000,0.825000000000000000,0.000000000000000000,825.000000000000000000
0.830000000000000000,20.000000000000000000,0.830000000000000000,0.000000000000000000,830.000000000000000000
0.835000000000000000,20.000000000000000000,0.835000000000000000,0.000000000000000000,835.000000000000000000
0.840000000000000000,20.000000000000000000,0.840000000000000000,0.000000000000000000,840.000000000000000000
0.845000000000000000,20.000000000000000000,0.845000000000000000,0.000000000000000000,845.000000000000000000
0.850000000000000000,20.000000000000000000,0.850000000000000000,0.000000000000000000,850.000000000000000000
0.855000000000000000,20.000000000000000000,0.855000000000000000,0.000000000000000000,855.000000000000000000
0.860000000000000000,20.000000000000000000,0.860000000000000000,0.000000000000000000,860.000000000000000000
0.865000000000000000,20.000000000000000000,0.865000000000000000,0.000000000000000000,865.000000000000000000
0.870000000000000000,20.000000000000000000,0.870000000000000000,0.000000000000000000,870.000000000000000000
0.875000000000000000,20.000000000000000000,0.875000000000000000,0.000000000000000000,875.000000000000000000
0.880000000000000000,20.000000000000000000,0.880000000000000000,0.000000000000000000,880.000000000000000000
0.885000000000000000,20.000000000000000000,0.885000000000000000,0.000000000000000000,885.000000000000000000
0.890000000000000000,20.000000000000000000,0.890000000000000000,0.000000000000000000,890.000000000000000000
0.895000000000000000,20.000000000000000000,0.895000000000000000,0.000000000000000000,895.000000000000000000
0.900000000000000000,20.000000000000000000,0.900000000000000000,0.000000000000000000,900.000000000000000000
0.905000000000000000,20.000000000000000000,0.905000000000000000,0.000000000000000000,905.000000000000000000
0.910000000000000000,20.000000000000000000,0.910000000000000000,0.000000000000000000,910.000000000000000000
0.915000000000000000,20.000000000000000000,0.915000000000000000,0.000000000000000000,915.000000000000000000
0.920000000000000000,20.000000000000000000,0.920000000000000000,0.000000000000000000,920.000000000000000000
0.925000000000000000,20.000000000000000000,0.925000000000000000,0.000000000000000000,925.000000000000000000
0.930000000000000000,20.000000000000000000,0.930000000000000000,0.000000000000000000,930.000000000000000000
0.935000000000000000,20.000000000000000000,0.935000000000000000,0.000000000000000000,935.000000000000000000
0.940000000000000000,20.000000000000000000,0.940000000000000000,0.000000000000000000,940.000000000000000000
0.945000000000000000,20.000000000000000000,0.945000000000000000,0.000000000000000000,945.000000000000000000
0.950000000000000000,20.000000000000000000,0.950000000000000000,0.000000000000000000,950.000000000000000000
0.955000000000000000,20.000000000000000000,0.955000000000000000,0.000000000000000000,955.000000000000000000
0.960000000000000000,20.000000000000000000,0.960000000000000000,0.000000000000000000,960.000000000000000000
0.965000000000000000,20.000000000000000000,0.965000000000000000,0.000000000000000000,965.000000000000000000
0.970000000000000000,20.000000000000000000,0.970000000000000000,0.000000000000000000,970.000000000000000000
0.975000000000000000,20.000000000000000000,0.975000000000000000,0.000000000000000000,975.000000000000000000
0.980000000000000000,20.000000000000000000,0.980000000000000000,0.000000000000000000,980.000000000000000000
0.985000000000000000,20.000000000000000000,0.985000000000000000,0.000000000000000000,985.000000000000000000
0.990000000000000000,20.000000000000000000,0.990000000000000000,0.000000000000000000,990.000000000000000000
0.995000000000000000,20.000000000000000000,0.995000000000000000,0.000000000000000000,995.000000000000000000
1.000000000000000000,20.000000000000000000,1.000000000000000000,0.000000000000000000,1000.000000000000000000
1.005000000000000000,20.000000000000000000,1.000000000000000000,0.005000000000000000,1005.000000000000000000
1.010000000000000000,20.000000000000000000,1.000000000000000000,0.010000000000000000,1010.000000000000000000
