current CR,pegged for collateral for 1.01,pegged for leveraged for 1.01,pegged for collateral for 1.25,pegged for leveraged for 1.25,pegged for collateral for 1.5,pegged for leveraged for 1.5
0.074000000000000000,20000.000000000000000000,18534.653465346534653466,20000.000000000000000000,18816.000000000000000000,20000.000000000000000000,19013.333333333333333334
0.076000000000000000,20000.000000000000000000,18495.049504950495049505,20000.000000000000000000,18784.000000000000000000,20000.000000000000000000,18986.666666666666666667
0.078000000000000000,20000.000000000000000000,18455.445544554455445545,20000.000000000000000000,18752.000000000000000000,20000.000000000000000000,18960.000000000000000000
0.080000000000000000,20000.000000000000000000,18415.841584158415841585,20000.000000000000000000,18720.000000000000000000,20000.000000000000000000,18933.333333333333333334
0.082000000000000000,20000.000000000000000000,18376.237623762376237624,20000.000000000000000000,18688.000000000000000000,20000.000000000000000000,18906.666666666666666667
0.084000000000000000,20000.000000000000000000,18336.633663366336633664,20000.000000000000000000,18656.000000000000000000,20000.000000000000000000,18880.000000000000000000
0.086000000000000000,20000.000000000000000000,18297.029702970297029703,20000.000000000000000000,18624.000000000000000000,20000.000000000000000000,18853.333333333333333334
0.088000000000000000,20000.000000000000000000,18257.425742574257425743,20000.000000000000000000,18592.000000000000000000,20000.000000000000000000,18826.666666666666666667
0.090000000000000000,20000.000000000000000000,18217.821782178217821783,20000.000000000000000000,18560.000000000000000000,20000.000000000000000000,18800.000000000000000000
0.092000000000000000,20000.000000000000000000,18178.217821782178217822,20000.000000000000000000,18528.000000000000000000,20000.000000000000000000,18773.333333333333333334
0.094000000000000000,20000.000000000000000000,18138.613861386138613862,20000.000000000000000000,18496.000000000000000000,20000.000000000000000000,18746.666666666666666667
0.096000000000000000,20000.000000000000000000,18099.009900990099009901,20000.000000000000000000,18464.000000000000000000,20000.000000000000000000,18720.000000000000000000
0.098000000000000000,20000.000000000000000000,18059.405940594059405941,20000.000000000000000000,18432.000000000000000000,20000.000000000000000000,18693.333333333333333334
0.100000000000000000,20000.000000000000000000,18019.801980198019801981,20000.000000000000000000,18400.000000000000000000,20000.000000000000000000,18666.666666666666666667
0.102000000000000000,20000.000000000000000000,17980.198019801980198020,20000.000000000000000000,18368.000000000000000000,20000.000000000000000000,18640.000000000000000000
0.104000000000000000,20000.000000000000000000,17940.594059405940594060,20000.000000000000000000,18336.000000000000000000,20000.000000000000000000,18613.333333333333333334
0.106000000000000000,20000.000000000000000000,17900.990099009900990100,20000.000000000000000000,18304.000000000000000000,20000.000000000000000000,18586.666666666666666667
0.108000000000000000,20000.000000000000000000,17861.386138613861386139,20000.000000000000000000,18272.000000000000000000,20000.000000000000000000,18560.000000000000000000
0.110000000000000000,20000.000000000000000000,17821.782178217821782179,20000.000000000000000000,18240.000000000000000000,20000.000000000000000000,18533.333333333333333334
0.112000000000000000,20000.000000000000000000,17782.178217821782178218,20000.000000000000000000,18208.000000000000000000,20000.000000000000000000,18506.666666666666666667
0.114000000000000000,20000.000000000000000000,17742.574257425742574258,20000.000000000000000000,18176.000000000000000000,20000.000000000000000000,18480.000000000000000000
0.116000000000000000,20000.000000000000000000,17702.970297029702970298,20000.000000000000000000,18144.000000000000000000,20000.000000000000000000,18453.333333333333333334
0.118000000000000000,20000.000000000000000000,17663.366336633663366337,20000.000000000000000000,18112.000000000000000000,20000.000000000000000000,18426.666666666666666667
0.120000000000000000,20000.000000000000000000,17623.762376237623762377,20000.000000000000000000,18080.000000000000000000,20000.000000000000000000,18400.000000000000000000
0.122000000000000000,20000.000000000000000000,17584.158415841584158416,20000.000000000000000000,18048.000000000000000000,20000.000000000000000000,18373.333333333333333334
0.124000000000000000,20000.000000000000000000,17544.554455445544554456,20000.000000000000000000,18016.000000000000000000,20000.000000000000000000,18346.666666666666666667
0.126000000000000000,20000.000000000000000000,17504.950495049504950496,20000.000000000000000000,17984.000000000000000000,20000.000000000000000000,18320.000000000000000000
0.128000000000000000,20000.000000000000000000,17465.346534653465346535,20000.000000000000000000,17952.000000000000000000,20000.000000000000000000,18293.333333333333333334
0.130000000000000000,20000.000000000000000000,17425.742574257425742575,20000.000000000000000000,17920.000000000000000000,20000.000000000000000000,18266.666666666666666667
0.132000000000000000,20000.000000000000000000,17386.138613861386138614,20000.000000000000000000,17888.000000000000000000,20000.000000000000000000,18240.000000000000000000
0.134000000000000000,20000.000000000000000000,17346.534653465346534654,20000.000000000000000000,17856.000000000000000000,20000.000000000000000000,18213.333333333333333334
0.136000000000000000,20000.000000000000000000,17306.930693069306930694,20000.000000000000000000,17824.000000000000000000,20000.000000000000000000,18186.666666666666666667
0.138000000000000000,20000.000000000000000000,17267.326732673267326733,20000.000000000000000000,17792.000000000000000000,20000.000000000000000000,18160.000000000000000000
0.140000000000000000,20000.000000000000000000,17227.722772277227722773,20000.000000000000000000,17760.000000000000000000,20000.000000000000000000,18133.333333333333333334
0.142000000000000000,20000.000000000000000000,17188.118811881188118812,20000.000000000000000000,17728.000000000000000000,20000.000000000000000000,18106.666666666666666667
0.144000000000000000,20000.000000000000000000,17148.514851485148514852,20000.000000000000000000,17696.000000000000000000,20000.000000000000000000,18080.000000000000000000
0.146000000000000000,20000.000000000000000000,17108.910891089108910892,20000.000000000000000000,17664.000000000000000000,20000.000000000000000000,18053.333333333333333334
0.148000000000000000,20000.000000000000000000,17069.306930693069306931,20000.000000000000000000,17632.000000000000000000,20000.000000000000000000,18026.666666666666666667
0.150000000000000000,20000.000000000000000000,17029.702970297029702971,20000.000000000000000000,17600.000000000000000000,20000.000000000000000000,18000.000000000000000000
0.152000000000000000,20000.000000000000000000,16990.099009900990099010,20000.000000000000000000,17568.000000000000000000,20000.000000000000000000,17973.333333333333333334
0.154000000000000000,20000.000000000000000000,16950.495049504950495050,20000.000000000000000000,17536.000000000000000000,20000.000000000000000000,17946.666666666666666667
0.156000000000000000,20000.000000000000000000,16910.891089108910891090,20000.000000000000000000,17504.000000000000000000,20000.000000000000000000,17920.000000000000000000
0.158000000000000000,20000.000000000000000000,16871.287128712871287129,20000.000000000000000000,17472.000000000000000000,20000.000000000000000000,17893.333333333333333334
0.160000000000000000,20000.000000000000000000,16831.683168316831683169,20000.000000000000000000,17440.000000000000000000,20000.000000000000000000,17866.666666666666666667
0.162000000000000000,20000.000000000000000000,16792.079207920792079208,20000.000000000000000000,17408.000000000000000000,20000.000000000000000000,17840.000000000000000000
0.164000000000000000,20000.000000000000000000,16752.475247524752475248,20000.000000000000000000,17376.000000000000000000,20000.000000000000000000,17813.333333333333333334
0.166000000000000000,20000.000000000000000000,16712.871287128712871288,20000.000000000000000000,17344.000000000000000000,20000.000000000000000000,17786.666666666666666667
0.168000000000000000,20000.000000000000000000,16673.267326732673267327,20000.000000000000000000,17312.000000000000000000,20000.000000000000000000,17760.000000000000000000
0.170000000000000000,20000.000000000000000000,16633.663366336633663367,20000.000000000000000000,17280.000000000000000000,20000.000000000000000000,17733.333333333333333334
0.172000000000000000,20000.000000000000000000,16594.059405940594059406,20000.000000000000000000,17248.000000000000000000,20000.000000000000000000,17706.666666666666666667
0.174000000000000000,20000.000000000000000000,16554.455445544554455446,20000.000000000000000000,17216.000000000000000000,20000.000000000000000000,17680.000000000000000000
0.176000000000000000,20000.000000000000000000,16514.851485148514851486,20000.000000000000000000,17184.000000000000000000,20000.000000000000000000,17653.333333333333333334
0.178000000000000000,20000.000000000000000000,16475.247524752475247525,20000.000000000000000000,17152.000000000000000000,20000.000000000000000000,17626.666666666666666667
0.180000000000000000,20000.000000000000000000,16435.643564356435643565,20000.000000000000000000,17120.000000000000000000,20000.000000000000000000,17600.000000000000000000
0.182000000000000000,20000.000000000000000000,16396.039603960396039604,20000.000000000000000000,17088.000000000000000000,20000.000000000000000000,17573.333333333333333334
0.184000000000000000,20000.000000000000000000,16356.435643564356435644,20000.000000000000000000,17056.000000000000000000,20000.000000000000000000,17546.666666666666666667
0.186000000000000000,20000.000000000000000000,16316.831683168316831684,20000.000000000000000000,17024.000000000000000000,20000.000000000000000000,17520.000000000000000000
0.188000000000000000,20000.000000000000000000,16277.227722772277227723,20000.000000000000000000,16992.000000000000000000,20000.000000000000000000,17493.333333333333333334
0.190000000000000000,20000.000000000000000000,16237.623762376237623763,20000.000000000000000000,16960.000000000000000000,20000.000000000000000000,17466.666666666666666667
0.192000000000000000,20000.000000000000000000,16198.019801980198019802,20000.000000000000000000,16928.000000000000000000,20000.000000000000000000,17440.000000000000000000
0.194000000000000000,20000.000000000000000000,16158.415841584158415842,20000.000000000000000000,16896.000000000000000000,20000.000000000000000000,17413.333333333333333334
0.196000000000000000,20000.000000000000000000,16118.811881188118811882,20000.000000000000000000,16864.000000000000000000,20000.000000000000000000,17386.666666666666666667
0.198000000000000000,20000.000000000000000000,16079.207920792079207921,20000.000000000000000000,16832.000000000000000000,20000.000000000000000000,17360.000000000000000000
0.200000000000000000,20000.000000000000000000,16039.603960396039603961,20000.000000000000000000,16800.000000000000000000,20000.000000000000000000,17333.333333333333333334
0.202000000000000000,20000.000000000000000000,16000.000000000000000000,20000.000000000000000000,16768.000000000000000000,20000.000000000000000000,17306.666666666666666667
0.204000000000000000,20000.000000000000000000,15960.396039603960396040,20000.000000000000000000,16736.000000000000000000,20000.000000000000000000,17280.000000000000000000
0.206000000000000000,20000.000000000000000000,15920.792079207920792080,20000.000000000000000000,16704.000000000000000000,20000.000000000000000000,17253.333333333333333334
0.208000000000000000,20000.000000000000000000,15881.188118811881188119,20000.000000000000000000,16672.000000000000000000,20000.000000000000000000,17226.666666666666666667
0.210000000000000000,20000.000000000000000000,15841.584158415841584159,20000.000000000000000000,16640.000000000000000000,20000.000000000000000000,17200.000000000000000000
0.212000000000000000,20000.000000000000000000,15801.980198019801980199,20000.000000000000000000,16608.000000000000000000,20000.000000000000000000,17173.333333333333333334
0.214000000000000000,20000.000000000000000000,15762.376237623762376238,20000.000000000000000000,16576.000000000000000000,20000.000000000000000000,17146.666666666666666667
0.216000000000000000,20000.000000000000000000,15722.772277227722772278,20000.000000000000000000,16544.000000000000000000,20000.000000000000000000,17120.000000000000000000
0.218000000000000000,20000.000000000000000000,15683.168316831683168317,20000.000000000000000000,16512.000000000000000000,20000.000000000000000000,17093.333333333333333334
0.220000000000000000,20000.000000000000000000,15643.564356435643564357,20000.000000000000000000,16480.000000000000000000,20000.000000000000000000,17066.666666666666666667
0.222000000000000000,20000.000000000000000000,15603.960396039603960397,20000.000000000000000000,16448.000000000000000000,20000.000000000000000000,17040.000000000000000000
0.224000000000000000,20000.000000000000000000,15564.356435643564356436,20000.000000000000000000,16416.000000000000000000,20000.000000000000000000,17013.333333333333333334
0.226000000000000000,20000.000000000000000000,15524.752475247524752476,20000.000000000000000000,16384.000000000000000000,20000.000000000000000000,16986.666666666666666667
0.228000000000000000,20000.000000000000000000,15485.148514851485148515,20000.000000000000000000,16352.000000000000000000,20000.000000000000000000,16960.000000000000000000
0.230000000000000000,20000.000000000000000000,15445.544554455445544555,20000.000000000000000000,16320.000000000000000000,20000.000000000000000000,16933.333333333333333334
0.232000000000000000,20000.000000000000000000,15405.940594059405940595,20000.000000000000000000,16288.000000000000000000,20000.000000000000000000,16906.666666666666666667
0.234000000000000000,20000.000000000000000000,15366.336633663366336634,20000.000000000000000000,16256.000000000000000000,20000.000000000000000000,16880.000000000000000000
0.236000000000000000,20000.000000000000000000,15326.732673267326732674,20000.000000000000000000,16224.000000000000000000,20000.000000000000000000,16853.333333333333333334
0.238000000000000000,20000.000000000000000000,15287.128712871287128713,20000.000000000000000000,16192.000000000000000000,20000.000000000000000000,16826.666666666666666667
0.240000000000000000,20000.000000000000000000,15247.524752475247524753,20000.000000000000000000,16160.000000000000000000,20000.000000000000000000,16800.000000000000000000
0.242000000000000000,20000.000000000000000000,15207.920792079207920793,20000.000000000000000000,16128.000000000000000000,20000.000000000000000000,16773.333333333333333334
0.244000000000000000,20000.000000000000000000,15168.316831683168316832,20000.000000000000000000,16096.000000000000000000,20000.000000000000000000,16746.666666666666666667
0.246000000000000000,20000.000000000000000000,15128.712871287128712872,20000.000000000000000000,16064.000000000000000000,20000.000000000000000000,16720.000000000000000000
0.248000000000000000,20000.000000000000000000,15089.108910891089108911,20000.000000000000000000,16032.000000000000000000,20000.000000000000000000,16693.333333333333333334
0.250000000000000000,20000.000000000000000000,15049.504950495049504951,20000.000000000000000000,16000.000000000000000000,20000.000000000000000000,16666.666666666666666667
0.252000000000000000,20000.000000000000000000,15009.900990099009900991,20000.000000000000000000,15968.000000000000000000,20000.000000000000000000,16640.000000000000000000
0.254000000000000000,20000.000000000000000000,14970.297029702970297030,20000.000000000000000000,15936.000000000000000000,20000.000000000000000000,16613.333333333333333334
0.256000000000000000,20000.000000000000000000,14930.693069306930693070,20000.000000000000000000,15904.000000000000000000,20000.000000000000000000,16586.666666666666666667
0.258000000000000000,20000.000000000000000000,14891.089108910891089109,20000.000000000000000000,15872.000000000000000000,20000.000000000000000000,16560.000000000000000000
0.260000000000000000,20000.000000000000000000,14851.485148514851485149,20000.000000000000000000,15840.000000000000000000,20000.000000000000000000,16533.333333333333333334
0.262000000000000000,20000.000000000000000000,14811.881188118811881189,20000.000000000000000000,15808.000000000000000000,20000.000000000000000000,16506.666666666666666667
0.264000000000000000,20000.000000000000000000,14772.277227722772277228,20000.000000000000000000,15776.000000000000000000,20000.000000000000000000,16480.000000000000000000
0.266000000000000000,20000.000000000000000000,14732.673267326732673268,20000.000000000000000000,15744.000000000000000000,20000.000000000000000000,16453.333333333333333334
0.268000000000000000,20000.000000000000000000,14693.069306930693069307,20000.000000000000000000,15712.000000000000000000,20000.000000000000000000,16426.666666666666666667
0.270000000000000000,20000.000000000000000000,14653.465346534653465347,20000.000000000000000000,15680.000000000000000000,20000.000000000000000000,16400.000000000000000000
0.272000000000000000,20000.000000000000000000,14613.861386138613861387,20000.000000000000000000,15648.000000000000000000,20000.000000000000000000,16373.333333333333333334
0.274000000000000000,20000.000000000000000000,14574.257425742574257426,20000.000000000000000000,15616.000000000000000000,20000.000000000000000000,16346.666666666666666667
0.276000000000000000,20000.000000000000000000,14534.653465346534653466,20000.000000000000000000,15584.000000000000000000,20000.000000000000000000,16320.000000000000000000
0.278000000000000000,20000.000000000000000000,14495.049504950495049505,20000.000000000000000000,15552.000000000000000000,20000.000000000000000000,16293.333333333333333334
0.280000000000000000,20000.000000000000000000,14455.445544554455445545,20000.000000000000000000,15520.000000000000000000,20000.000000000000000000,16266.666666666666666667
0.282000000000000000,20000.000000000000000000,14415.841584158415841585,20000.000000000000000000,15488.000000000000000000,20000.000000000000000000,16240.000000000000000000
0.284000000000000000,20000.000000000000000000,14376.237623762376237624,20000.000000000000000000,15456.000000000000000000,20000.000000000000000000,16213.333333333333333334
0.286000000000000000,20000.000000000000000000,14336.633663366336633664,20000.000000000000000000,15424.000000000000000000,20000.000000000000000000,16186.666666666666666667
0.288000000000000000,20000.000000000000000000,14297.029702970297029703,20000.000000000000000000,15392.000000000000000000,20000.000000000000000000,16160.000000000000000000
0.290000000000000000,20000.000000000000000000,14257.425742574257425743,20000.000000000000000000,15360.000000000000000000,20000.000000000000000000,16133.333333333333333334
0.292000000000000000,20000.000000000000000000,14217.821782178217821783,20000.000000000000000000,15328.000000000000000000,20000.000000000000000000,16106.666666666666666667
0.294000000000000000,20000.000000000000000000,14178.217821782178217822,20000.000000000000000000,15296.000000000000000000,20000.000000000000000000,16080.000000000000000000
0.296000000000000000,20000.000000000000000000,14138.613861386138613862,20000.000000000000000000,15264.000000000000000000,20000.000000000000000000,16053.333333333333333334
0.298000000000000000,20000.000000000000000000,14099.009900990099009901,20000.000000000000000000,15232.000000000000000000,20000.000000000000000000,16026.666666666666666667
0.300000000000000000,20000.000000000000000000,14059.405940594059405941,20000.000000000000000000,15200.000000000000000000,20000.000000000000000000,16000.000000000000000000
0.302000000000000000,20000.000000000000000000,14019.801980198019801981,20000.000000000000000000,15168.000000000000000000,20000.000000000000000000,15973.333333333333333334
0.304000000000000000,20000.000000000000000000,13980.198019801980198020,20000.000000000000000000,15136.000000000000000000,20000.000000000000000000,15946.666666666666666667
0.306000000000000000,20000.000000000000000000,13940.594059405940594060,20000.000000000000000000,15104.000000000000000000,20000.000000000000000000,15920.000000000000000000
0.308000000000000000,20000.000000000000000000,13900.990099009900990100,20000.000000000000000000,15072.000000000000000000,20000.000000000000000000,15893.333333333333333334
0.310000000000000000,20000.000000000000000000,13861.386138613861386139,20000.000000000000000000,15040.000000000000000000,20000.000000000000000000,15866.666666666666666667
0.312000000000000000,20000.000000000000000000,13821.782178217821782179,20000.000000000000000000,15008.000000000000000000,20000.000000000000000000,15840.000000000000000000
0.314000000000000000,20000.000000000000000000,13782.178217821782178218,20000.000000000000000000,14976.000000000000000000,20000.000000000000000000,15813.333333333333333334
0.316000000000000000,20000.000000000000000000,13742.574257425742574258,20000.000000000000000000,14944.000000000000000000,20000.000000000000000000,15786.666666666666666667
0.318000000000000000,20000.000000000000000000,13702.970297029702970298,20000.000000000000000000,14912.000000000000000000,20000.000000000000000000,15760.000000000000000000
0.320000000000000000,20000.000000000000000000,13663.366336633663366337,20000.000000000000000000,14880.000000000000000000,20000.000000000000000000,15733.333333333333333334
0.322000000000000000,20000.000000000000000000,13623.762376237623762377,20000.000000000000000000,14848.000000000000000000,20000.000000000000000000,15706.666666666666666667
0.324000000000000000,20000.000000000000000000,13584.158415841584158416,20000.000000000000000000,14816.000000000000000000,20000.000000000000000000,15680.000000000000000000
0.326000000000000000,20000.000000000000000000,13544.554455445544554456,20000.000000000000000000,14784.000000000000000000,20000.000000000000000000,15653.333333333333333334
0.328000000000000000,20000.000000000000000000,13504.950495049504950496,20000.000000000000000000,14752.000000000000000000,20000.000000000000000000,15626.666666666666666667
0.330000000000000000,20000.000000000000000000,13465.346534653465346535,20000.000000000000000000,14720.000000000000000000,20000.000000000000000000,15600.000000000000000000
0.332000000000000000,20000.000000000000000000,13425.742574257425742575,20000.000000000000000000,14688.000000000000000000,20000.000000000000000000,15573.333333333333333334
0.334000000000000000,20000.000000000000000000,13386.138613861386138614,20000.000000000000000000,14656.000000000000000000,20000.000000000000000000,15546.666666666666666667
0.336000000000000000,20000.000000000000000000,13346.534653465346534654,20000.000000000000000000,14624.000000000000000000,20000.000000000000000000,15520.000000000000000000
0.338000000000000000,20000.000000000000000000,13306.930693069306930694,20000.000000000000000000,14592.000000000000000000,20000.000000000000000000,15493.333333333333333334
0.340000000000000000,20000.000000000000000000,13267.326732673267326733,20000.000000000000000000,14560.000000000000000000,20000.000000000000000000,15466.666666666666666667
0.342000000000000000,20000.000000000000000000,13227.722772277227722773,20000.000000000000000000,14528.000000000000000000,20000.000000000000000000,15440.000000000000000000
0.344000000000000000,20000.000000000000000000,13188.118811881188118812,20000.000000000000000000,14496.000000000000000000,20000.000000000000000000,15413.333333333333333334
0.346000000000000000,20000.000000000000000000,13148.514851485148514852,20000.000000000000000000,14464.000000000000000000,20000.000000000000000000,15386.666666666666666667
0.348000000000000000,20000.000000000000000000,13108.910891089108910892,20000.000000000000000000,14432.000000000000000000,20000.000000000000000000,15360.000000000000000000
0.350000000000000000,20000.000000000000000000,13069.306930693069306931,20000.000000000000000000,14400.000000000000000000,20000.000000000000000000,15333.333333333333333334
0.352000000000000000,20000.000000000000000000,13029.702970297029702971,20000.000000000000000000,14368.000000000000000000,20000.000000000000000000,15306.666666666666666667
0.354000000000000000,20000.000000000000000000,12990.099009900990099010,20000.000000000000000000,14336.000000000000000000,20000.000000000000000000,15280.000000000000000000
0.356000000000000000,20000.000000000000000000,12950.495049504950495050,20000.000000000000000000,14304.000000000000000000,20000.000000000000000000,15253.333333333333333334
0.358000000000000000,20000.000000000000000000,12910.891089108910891090,20000.000000000000000000,14272.000000000000000000,20000.000000000000000000,15226.666666666666666667
0.360000000000000000,20000.000000000000000000,12871.287128712871287129,20000.000000000000000000,14240.000000000000000000,20000.000000000000000000,15200.000000000000000000
0.362000000000000000,20000.000000000000000000,12831.683168316831683169,20000.000000000000000000,14208.000000000000000000,20000.000000000000000000,15173.333333333333333334
0.364000000000000000,20000.000000000000000000,12792.079207920792079208,20000.000000000000000000,14176.000000000000000000,20000.000000000000000000,15146.666666666666666667
0.366000000000000000,20000.000000000000000000,12752.475247524752475248,20000.000000000000000000,14144.000000000000000000,20000.000000000000000000,15120.000000000000000000
0.368000000000000000,20000.000000000000000000,12712.871287128712871288,20000.000000000000000000,14112.000000000000000000,20000.000000000000000000,15093.333333333333333334
0.370000000000000000,20000.000000000000000000,12673.267326732673267327,20000.000000000000000000,14080.000000000000000000,20000.000000000000000000,15066.666666666666666667
0.372000000000000000,20000.000000000000000000,12633.663366336633663367,20000.000000000000000000,14048.000000000000000000,20000.000000000000000000,15040.000000000000000000
0.374000000000000000,20000.000000000000000000,12594.059405940594059406,20000.000000000000000000,14016.000000000000000000,20000.000000000000000000,15013.333333333333333334
0.376000000000000000,20000.000000000000000000,12554.455445544554455446,20000.000000000000000000,13984.000000000000000000,20000.000000000000000000,14986.666666666666666667
0.378000000000000000,20000.000000000000000000,12514.851485148514851486,20000.000000000000000000,13952.000000000000000000,20000.000000000000000000,14960.000000000000000000
0.380000000000000000,20000.000000000000000000,12475.247524752475247525,20000.000000000000000000,13920.000000000000000000,20000.000000000000000000,14933.333333333333333334
0.382000000000000000,20000.000000000000000000,12435.643564356435643565,20000.000000000000000000,13888.000000000000000000,20000.000000000000000000,14906.666666666666666667
0.384000000000000000,20000.000000000000000000,12396.039603960396039604,20000.000000000000000000,13856.000000000000000000,20000.000000000000000000,14880.000000000000000000
0.386000000000000000,20000.000000000000000000,12356.435643564356435644,20000.000000000000000000,13824.000000000000000000,20000.000000000000000000,14853.333333333333333334
0.388000000000000000,20000.000000000000000000,12316.831683168316831684,20000.000000000000000000,13792.000000000000000000,20000.000000000000000000,14826.666666666666666667
0.390000000000000000,20000.000000000000000000,12277.227722772277227723,20000.000000000000000000,13760.000000000000000000,20000.000000000000000000,14800.000000000000000000
0.392000000000000000,20000.000000000000000000,12237.623762376237623763,20000.000000000000000000,13728.000000000000000000,20000.000000000000000000,14773.333333333333333334
0.394000000000000000,20000.000000000000000000,12198.019801980198019802,20000.000000000000000000,13696.000000000000000000,20000.000000000000000000,14746.666666666666666667
0.396000000000000000,20000.000000000000000000,12158.415841584158415842,20000.000000000000000000,13664.000000000000000000,20000.000000000000000000,14720.000000000000000000
0.398000000000000000,20000.000000000000000000,12118.811881188118811882,20000.000000000000000000,13632.000000000000000000,20000.000000000000000000,14693.333333333333333334
0.400000000000000000,20000.000000000000000000,12079.207920792079207921,20000.000000000000000000,13600.000000000000000000,20000.000000000000000000,14666.666666666666666667
