antes CR,liquidate to collateral,liquidate to leveraged
0.598000000000000000,0.598000000000000000,0.996666666666666666
0.600000000000000000,0.600000000000000000,1.000000000000000000
0.602000000000000000,0.602000000000000000,1.003333333333333333
0.604000000000000000,0.604000000000000000,1.006666666666666666
0.606000000000000000,0.606000000000000000,1.010000000000000000
0.608000000000000000,0.608000000000000000,1.013333333333333333
0.610000000000000000,0.610000000000000000,1.016666666666666666
0.612000000000000000,0.612000000000000000,1.020000000000000000
0.614000000000000000,0.614000000000000000,1.023333333333333333
0.616000000000000000,0.616000000000000000,1.026666666666666666
0.618000000000000000,0.618000000000000000,1.030000000000000000
0.620000000000000000,0.620000000000000000,1.033333333333333333
0.622000000000000000,0.622000000000000000,1.036666666666666666
0.624000000000000000,0.624000000000000000,1.040000000000000000
0.626000000000000000,0.626000000000000000,1.043333333333333333
0.628000000000000000,0.628000000000000000,1.046666666666666666
0.630000000000000000,0.630000000000000000,1.050000000000000000
0.632000000000000000,0.632000000000000000,1.053333333333333333
0.634000000000000000,0.634000000000000000,1.056666666666666666
0.636000000000000000,0.636000000000000000,1.060000000000000000
0.638000000000000000,0.638000000000000000,1.063333333333333333
0.640000000000000000,0.640000000000000000,1.066666666666666666
0.642000000000000000,0.642000000000000000,1.070000000000000000
0.644000000000000000,0.644000000000000000,1.073333333333333333
0.646000000000000000,0.646000000000000000,1.076666666666666666
0.648000000000000000,0.648000000000000000,1.080000000000000000
0.650000000000000000,0.650000000000000000,1.083333333333333333
0.652000000000000000,0.652000000000000000,1.086666666666666666
0.654000000000000000,0.654000000000000000,1.090000000000000000
0.656000000000000000,0.656000000000000000,1.093333333333333333
0.658000000000000000,0.658000000000000000,1.096666666666666666
0.660000000000000000,0.660000000000000000,1.100000000000000000
0.662000000000000000,0.662000000000000000,1.103333333333333333
0.664000000000000000,0.664000000000000000,1.106666666666666666
0.666000000000000000,0.666000000000000000,1.110000000000000000
0.668000000000000000,0.668000000000000000,1.113333333333333333
0.670000000000000000,0.670000000000000000,1.116666666666666666
0.672000000000000000,0.672000000000000000,1.120000000000000000
0.674000000000000000,0.674000000000000000,1.123333333333333333
0.676000000000000000,0.676000000000000000,1.126666666666666666
0.678000000000000000,0.678000000000000000,1.130000000000000000
0.680000000000000000,0.680000000000000000,1.133333333333333333
0.682000000000000000,0.682000000000000000,1.136666666666666666
0.684000000000000000,0.684000000000000000,1.140000000000000000
0.686000000000000000,0.686000000000000000,1.143333333333333333
0.688000000000000000,0.688000000000000000,1.146666666666666666
0.690000000000000000,0.690000000000000000,1.150000000000000000
0.692000000000000000,0.692000000000000000,1.153333333333333333
0.694000000000000000,0.694000000000000000,1.156666666666666666
0.696000000000000000,0.696000000000000000,1.160000000000000000
0.698000000000000000,0.698000000000000000,1.163333333333333333
0.700000000000000000,0.700000000000000000,1.166666666666666666
0.702000000000000000,0.702000000000000000,1.170000000000000000
0.704000000000000000,0.704000000000000000,1.173333333333333333
0.706000000000000000,0.706000000000000000,1.176666666666666666
0.708000000000000000,0.708000000000000000,1.180000000000000000
0.710000000000000000,0.710000000000000000,1.183333333333333333
0.712000000000000000,0.712000000000000000,1.186666666666666666
0.714000000000000000,0.714000000000000000,1.190000000000000000
0.716000000000000000,0.716000000000000000,1.193333333333333333
0.718000000000000000,0.718000000000000000,1.196666666666666666
0.720000000000000000,0.720000000000000000,1.200000000000000000
0.722000000000000000,0.722000000000000000,1.203333333333333333
0.724000000000000000,0.724000000000000000,1.206666666666666666
0.726000000000000000,0.726000000000000000,1.210000000000000000
0.728000000000000000,0.728000000000000000,1.213333333333333333
0.730000000000000000,0.730000000000000000,1.216666666666666666
0.732000000000000000,0.732000000000000000,1.220000000000000000
0.734000000000000000,0.734000000000000000,1.223333333333333333
0.736000000000000000,0.736000000000000000,1.226666666666666666
0.738000000000000000,0.738000000000000000,1.230000000000000000
0.740000000000000000,0.740000000000000000,1.233333333333333333
0.742000000000000000,0.742000000000000000,1.236666666666666666
0.744000000000000000,0.744000000000000000,1.240000000000000000
0.746000000000000000,0.746000000000000000,1.243333333333333333
0.748000000000000000,0.748000000000000000,1.246666666666666666
0.750000000000000000,0.750000000000000000,1.250000000000000000
0.752000000000000000,0.752000000000000000,1.253333333333333333
0.754000000000000000,0.754000000000000000,1.256666666666666666
0.756000000000000000,0.756000000000000000,1.260000000000000000
0.758000000000000000,0.758000000000000000,1.263333333333333333
0.760000000000000000,0.760000000000000000,1.266666666666666666
0.762000000000000000,0.762000000000000000,1.270000000000000000
0.764000000000000000,0.764000000000000000,1.273333333333333333
0.766000000000000000,0.766000000000000000,1.276666666666666666
0.768000000000000000,0.768000000000000000,1.280000000000000000
